Class,Mean Intensity,Std Intensity,Mean R,Mean G,Mean B,Std R,Std G,Std B,Var R,Var G,Var B
e,145.3168,21.53636083,166.4676,137.5664,129.7352,45.10709202,16.38010962,16.01035543,2034.64975,268.307991,256.331481
e,92.1448,13.96194231,91.3908,91.574,97.5696,15.83945944,13.61903535,12.57621389,250.8884754,185.478124,158.1611558
e,140.2832,30.20513529,139.5412,140.4572,141.6188,32.28286701,29.8450292,26.91571821,1042.183503,890.7257682,724.4558866
e,128.5804,12.4313288,128.0156,128.8148,129.6616,12.63671463,12.48399379,11.71470381,159.6865566,155.850101,137.2342854
e,126.8492,13.53697379,126.0772,127.2392,127.7924,13.76863247,13.35213778,13.78856418,189.5752402,178.2795834,190.1245022
e,102.7812,10.17611549,102.3152,102.2444,107.1284,10.43593067,9.935062589,9.911483917,108.908649,98.70546864,98.23751344
e,89.1056,8.130931597,87.4164,89.0672,94.4108,8.785795982,7.998717657,7.975289547,77.19021104,63.97948416,63.60524336
e,124.1428,10.91017911,123.7804,124.2788,124.3788,11.15488126,10.84030768,10.74508774,124.4313758,117.5122706,115.4569106
e,110.6012,13.88725166,109.3324,110.546,115.0144,14.10929872,13.92545453,13.46119581,199.0723102,193.918284,181.2037926
e,111.5536,16.28341263,110.6848,111.396,115.5268,16.42076274,16.31585683,15.99981505,269.641449,266.207184,255.9940818
e,106.296,8.724424566,108.5396,105.0208,107.202,12.79495337,7.909410051,7.081948602,163.7108318,62.55876736,50.153996
e,93.2144,6.142998668,92.2916,93.1124,97.4448,6.17531938,6.165757556,6.01894949,38.13456944,38.01656624,36.22775296
e,81.0228,6.316571868,79.0116,81.0716,85.88,6.28753254,6.3676741,6.557255523,39.53306544,40.54727344,42.9976
e,93.2868,27.81427953,95.972,92.3704,90.9292,32.97560335,26.88415898,25.99829585,1087.390416,722.7580038,675.9113874
e,135.5708,20.27897895,133.5884,136.0388,137.9792,22.4404052,19.99089029,17.5865735,503.5717854,399.6356946,309.2875674
e,131.89,10.57243113,131.8564,131.5048,133.756,14.85892927,9.313580244,8.071112934,220.787779,86.74277696,65.142864
e,138.946,16.27200922,151.9336,133.9272,130.5468,32.1675052,11.42293746,9.366483319,1034.748391,130.4835002,87.73100976
e,100.4396,30.86581202,82.5824,107.0684,113.396,36.13464833,29.40607627,27.75130959,1305.71281,864.7173214,770.135184
e,79.8004,20.02507827,62.9216,85.6328,94.0944,22.47728305,19.82570968,19.32244003,505.2282534,393.0587642,373.3566886
e,70.8,28.46457447,63.614,73.2324,77.3228,26.37027501,29.5910255,29.43985394,695.391404,875.6287902,866.7050002
e,116.3604,46.97988625,127.3936,112.894,105.4184,64.74323655,43.01395546,34.77598225,4191.686679,1850.200364,1209.368941
e,132.6884,26.60114481,137.188,131.542,126.8928,41.94409441,22.93099727,13.80885615,1759.307056,525.830636,190.6845082
e,111.32,31.95426732,104.966,113.8832,114.7612,34.43347273,31.47663193,28.78865357,1185.664044,990.7783578,828.7865746
e,120.31,15.92395365,117.1084,121.4072,123.1868,18.91447724,15.00113956,14.13876606,357.7574494,225.0341882,199.9047058
e,140.474,11.38467935,147.8368,138.1628,133.1864,20.02112299,9.077549017,6.905740731,400.8453658,82.40189616,47.68925504
e,131.4436,20.11227533,143.6396,127.3564,120.3984,33.42219789,15.94625282,11.50382882,1117.043312,254.282979,132.3380774
e,55.7372,15.6111286,48.6716,57.042,67.6036,16.88705283,15.71328852,15.41378821,285.1725534,246.907436,237.584867
e,98.5856,48.10157869,102.4828,96.6048,98.5036,58.88627093,45.05850216,40.27857479,3467.592904,2030.268617,1622.363587
e,82.4572,39.59364808,79.9156,82.3788,89.5272,51.68701652,36.13748346,30.98565572,2671.547677,1305.917711,960.1108602
e,126.8056,8.41915724,134.2344,126.5136,109.4296,8.981105536,8.135220651,8.76215977,80.66025664,66.18181504,76.77544384
e,104.652,9.716938613,113.03,103.5024,88.7468,13.2623188,9.439681893,6.544760481,175.8891,89.10759424,42.83388976
e,102.8176,16.24311332,114.7488,100.3304,83.78,17.20335138,16.41544504,14.67445399,295.9552986,269.4668358,215.3396
e,91.8752,23.31853394,108.3816,87.5496,71.0316,25.07360328,23.85334232,17.0968594,628.6855814,568.9819398,292.3026014
e,89.7304,17.85602744,120.688,79.5516,60.8304,22.37273913,18.40056894,12.09433073,500.539456,338.5809374,146.2728358
e,115.7576,37.36424551,166.8876,99.806,63.6752,49.81047848,37.83834515,18.72241718,2481.083766,1431.740364,350.528905
e,111.066,16.44552352,122.1688,108.8808,93.1908,16.96465463,16.88078764,15.53962662,287.7995066,284.9609914,241.4799954
e,111.4256,18.94175453,124.4364,108.8008,90.8896,19.6347945,19.42924392,17.55974407,385.525155,377.4955194,308.3446118
e,87.8464,29.22104049,110.8584,80.5016,65.3252,37.98423817,30.40845273,18.69434794,1442.802349,924.6739974,349.478645
e,41.8488,16.93244042,46.6772,40.4392,35.9276,19.23077222,16.85260524,12.58262128,369.8226002,284.0103034,158.3223582
e,94.8032,7.737730272,112.3528,90.4828,71.0744,9.091024814,8.232721552,7.771541973,82.64673216,67.77770416,60.39686464
e,98.8272,19.07699505,106.3096,96.8604,88.8116,16.96080623,20.25418751,19.54322659,287.6689478,410.2321118,381.9377054
e,98.54,14.04679323,102.9516,97.7552,91.148,13.21755111,14.65794232,15.57366033,174.7036574,214.855273,242.538896
e,69.254,24.32647702,68.5876,69.4132,69.9132,23.0782999,25.06158945,25.66533977,532.6079262,628.0832658,658.7096658
e,98.2336,12.86377204,122.9944,91.0588,70.3712,13.82189454,13.55835324,11.38907417,191.0447686,183.8289426,129.7110106
e,121.8472,14.67050961,128.8372,121.2208,107.2916,13.72409182,15.01476764,16.37293405,188.3506962,225.4432474,268.0729694
e,101.736,11.56210638,117.0956,98.2028,79.366,11.67109509,12.31162346,10.2089786,136.2144606,151.5760722,104.223244
e,86.7996,12.8336838,110.5312,79.7828,60.6068,15.09983532,12.90161324,8.97847391,228.0050266,166.4516242,80.61299376
e,153.6368,16.54816261,157.3144,152.5048,150.474,15.9535185,16.60711826,19.13473606,254.5147526,275.796377,366.138124
e,157.9304,16.24706607,166.7588,155.6156,146.6104,15.16545491,16.61394103,18.60727309,229.9910226,276.0230366,346.2306118
e,135.242,12.06440367,144.6596,133.2448,120.5108,12.85294238,12.07072794,11.9827661,165.1981278,145.702473,143.5866834
e,152.228,14.17039223,170.084,148.4888,124.5604,12.48343478,14.7220744,18.27141899,155.836144,216.7394746,333.8447518
e,135.2884,13.30562383,141.9912,133.8752,125.59,13.83514086,13.21824591,12.6612914,191.4111226,174.722025,160.3083
e,134.2764,9.515082923,145.7944,131.5292,117.7192,9.416205639,9.582669115,9.983764388,88.66492864,91.82754736,99.67555136
e,183.0192,35.98488059,171.8784,184.5976,204.3256,39.81704677,36.2503693,25.64136472,1585.397213,1314.089274,657.4795846
e,157.9588,33.87120757,150.2712,158.4516,175.6936,37.53435827,33.58092997,28.93080917,1408.828051,1127.678857,836.991719
e,110.824,45.93902289,113.5592,107.6716,120.0532,46.81826241,46.1442234,46.96548488,2191.949695,2129.289353,2205.75677
e,202.4332,38.07936893,194.2228,203.8232,216.854,39.94046019,37.90472189,35.83904971,1595.24036,1436.767942,1284.437484
e,164.0808,39.19934529,161.1376,163.116,176.7736,39.52090417,39.44787122,39.43514097,1561.901866,1556.134544,1555.130343
e,219.7144,19.86879042,213.132,220.6044,232.2444,19.97092326,20.04558556,20.07674945,398.837776,401.8255006,403.0758686
e,181.4636,33.14445768,179.652,180.1428,193.0272,33.24074151,33.55193002,31.6357023,1104.946896,1125.732008,1000.81766
e,64.4196,28.36123297,79.154,60.3496,46.8372,33.42582062,27.58634771,19.52447429,1117.285484,761.0065798,381.2050962
e,159.4108,40.24631714,194.904,151.3128,107.8868,46.43427596,39.67775896,28.49974712,2156.141984,1574.324556,812.2355858
e,37.2024,11.28453075,45.864,34.4516,27.6924,13.26773168,10.87777815,8.574624321,176.032704,118.3260574,73.52418224
e,89.8972,28.9503477,111.3948,84.8936,59.3868,34.99733323,28.05357516,18.41139826,1224.813333,787.003079,338.9795858
e,135.7212,38.1856553,169.0472,127.7164,89.3956,46.66790088,37.02371093,23.89734505,2177.892972,1370.755171,571.0831006
e,120.7448,4.212893656,151.0428,110.3416,94.6064,8.8807752,3.223927642,2.398390927,78.86816816,10.39370944,5.75227904
e,79.7936,18.4995297,126.0956,63.7024,41.184,34.67269907,13.9701766,5.882154707,1202.196061,195.1658342,34.599744
e,68.5028,26.83602788,93.6948,56.7128,63.2332,35.28476233,24.19632857,21.87510955,1245.014453,585.4623162,478.5204178
e,40.8928,15.01947097,52.4176,34.3564,44.1996,21.41192215,12.28839204,13.34372361,458.4704102,151.004579,178.0549598
e,74.4244,39.21978435,120.3532,56.412,46.6,59.58266568,34.34480246,29.49109696,3550.09405,1179.565456,869.7248
e,24.4776,19.67684676,29.2296,21.2916,28.408,22.89387874,17.88633471,23.04739326,524.1296838,319.9209694,531.182336
e,46.2448,10.99130897,41.8484,43.4468,72.3088,16.14900051,9.447961143,6.763419443,260.7902174,89.26396976,45.74384256
e,39.4644,8.217148693,36.764,36.8104,60.4228,10.44480273,7.445753947,8.708067533,109.093904,55.43925184,75.83044016
e,38.0404,25.36822358,30.5596,37.0032,63.36,31.35138989,23.06177768,23.75850164,982.9096478,531.8455898,564.4664
e,86.4156,15.41901672,102.442,77.4868,90.4472,20.95651297,13.82262731,11.277518,439.175436,191.0650258,127.1824122
e,70.408,20.40342952,97.8544,58.588,59.1368,26.88607819,17.55614582,21.70700545,722.8612006,308.218256,471.1940858
e,56.284,43.39436074,81.0764,48.9144,29.2052,59.33442309,39.13679436,26.08536549,3520.573763,1531.688673,680.446293
e,49.844,33.55650256,56.742,45.3504,54.6472,46.82361195,29.27407761,22.63134844,2192.450636,856.9716198,512.1779322
e,112.1184,17.94795758,154.056,97.44,77.4536,21.25237079,18.09497168,12.55209333,451.663264,327.428,157.555047
e,49.7824,14.01281736,46.3896,47.1152,72.3892,17.01327164,12.88780544,12.94919779,289.4514118,166.095529,167.6817234
e,69.3424,35.76990302,83.0596,63.342,63.9748,49.45551585,33.03302947,25.38375396,2445.848048,1091.181036,644.334965
e,51.3732,22.65041107,44.7576,49.2548,79.456,31.99500652,19.79137885,14.29394501,1023.680442,391.698677,204.316864
e,65.6576,11.65982685,74.8144,58.6944,77.5084,13.92812811,11.01214823,11.63190137,193.9927526,121.2674086,135.3011294
e,107.2384,29.34018346,155.7692,87.8296,79.812,61.57351323,18.99451931,7.508971701,3791.297531,360.7917638,56.384656
e,116.27,30.00676424,187.7472,101.452,5.426,36.88519611,31.44047862,9.689567792,1360.517692,988.503696,93.887724
e,122.4836,46.1007346,132.1724,117.3468,123.4432,45.8292077,45.59762417,51.34142551,2100.316278,2079.14333,2635.941974
e,133.97,41.37536828,137.5248,132.9952,129.6444,41.62567219,40.07489959,52.23189398,1732.696585,1605.997577,2728.170749
e,152.1964,35.1423196,167.3608,144.636,151.3232,41.71293592,31.90398571,39.73462397,1739.969023,1017.864304,1578.840342
e,126.1808,17.69931387,138.9408,120.402,122.4404,24.64400323,16.08993462,14.65753212,607.3268954,258.885996,214.8432478
e,148.156,9.910825596,158.8848,143.584,143.2028,12.78872664,9.331652801,7.425905477,163.551529,87.079744,55.14407216
e,128.0352,17.88074833,130.1428,125.8752,133.6364,21.70476464,16.96748729,14.5469239,471.0968082,287.895625,211.612995
e,55.8332,12.05479895,90.5484,41.6992,37.4308,16.57556206,11.39490761,11.89895841,274.7492574,129.8439194,141.5852114
e,76.2696,17.99140116,92.7516,68.39,73.4856,23.2170691,15.98204931,16.2592556,539.0322974,255.4259,264.3633926
e,97.6564,20.20142418,108.3728,94.1848,87.4576,22.31862496,20.14480203,23.23020883,498.1210202,405.813049,539.6426022
e,105.2388,21.04184817,120.9024,100.9164,86.7792,21.49003663,20.98963104,21.91852293,461.8216742,440.564611,480.4216474
e,102.5208,20.93920646,135.2776,92.8288,66.4436,27.30277162,20.31689668,19.56888395,745.4413382,412.7762906,382.941219
e,110.232,21.43756927,126.244,106.6476,86.6776,21.73470184,22.26973314,20.81103693,472.397264,495.9410142,433.0992582
e,139.4048,23.14148087,194.922,127.072,57.4728,34.90651395,19.9065119,16.69585757,1218.464716,396.269216,278.7516602
e,129.6784,23.55525787,166.452,122.6308,69.3212,39.60730862,19.20606392,12.51822793,1568.738896,368.8728914,156.7060306
e,132.9796,9.784435796,166.4272,128.5208,67.7488,11.73769569,10.17856411,8.754661533,137.7735002,103.6031674,76.64409856
e,198.2804,42.55302781,197.6292,199.1268,195.236,43.01567746,42.35381827,42.88023675,1850.348507,1793.845922,1838.714704
e,107.2092,35.3878713,109.3804,109.3024,90.7572,35.71035278,36.07620482,31.56620738,1275.229296,1301.492554,996.4254482
e,208.3136,35.43462791,212.3116,209.2472,192.8528,35.46969559,34.94132928,39.26282634,1258.099305,1220.896492,1541.569532
e,164.344,36.41572276,169.1984,165.9288,143.4232,38.04444555,36.02205617,34.96955393,1447.379837,1297.588531,1222.869702
e,146.2096,31.71732756,160.146,145.9316,111.014,36.07428841,31.93356418,30.46048266,1301.354284,1019.752521,927.841004
e,15.0352,5.448041938,44.0624,2.9848,1.1276,11.79278196,3.470989623,2.334463159,139.0697062,12.04776896,5.44971824
e,56.7328,27.23961461,129.5596,30.1464,2.736,46.69901121,22.88550998,3.104690645,2180.797648,523.746567,9.639104
e,169.5072,20.74298793,159.0552,171.582,186.1588,21.25357742,20.63125968,21.68464855,451.714553,425.648876,470.2239826
e,150.0292,14.76204415,149.0184,150.2176,152.606,13.94318692,14.87609661,16.63553919,194.4124614,221.2982502,276.741164
e,113.6652,22.43028999,111.0704,113.8352,119.6312,23.68506373,22.31958873,20.94163285,560.9822438,498.164041,438.5519866
e,83.7044,17.37974167,92.682,79.26,82.982,21.87996517,17.64722074,24.10069036,478.732876,311.4244,580.843276
e,162.1668,17.1105984,159.9368,162.1816,168.4444,16.8642108,17.18682697,17.41329689,284.4016058,295.3870214,303.2229086
e,133.208,13.93573593,126.9384,134.2704,144.5648,16.11921231,13.5924863,12.02651242,259.8290054,184.7556838,144.637001
e,173.996,15.77729964,165.4644,175.8324,187.152,14.30649966,16.20884667,19.86496655,204.6759326,262.7267102,394.616896
e,118.9132,17.89487261,111.2304,122.93,118.5964,15.37776693,18.82941051,21.22686757,236.4757158,354.5467,450.579907
e,97.434,12.55955588,91.4056,100.3456,98.3932,8.818587678,14.12517471,16.84152587,77.76748864,199.5205606,283.6369938
e,119.444,16.51165843,107.9224,124.2472,124.7728,13.42232388,17.61841344,19.58543286,180.1587782,310.4084922,383.5891802
e,84.7892,18.29837051,83.3932,85.9296,82.4576,14.66313042,20.01069324,20.42886689,215.0073938,400.4278438,417.3386022
e,71.4748,16.29747726,94.6916,63.0668,53.7752,36.31986357,10.10860711,4.637053478,1319.132489,102.1839378,21.50226496
e,89.2624,22.81883315,143.4128,69.3788,49.6192,45.93302076,15.87398219,7.197429497,2109.842396,251.9833106,51.80299136
e,90.5148,32.67148269,78.474,95.5884,96.1992,29.27529546,33.62754504,37.45417893,857.042924,1130.811785,1402.815519
e,95.2448,17.32979149,91.5664,97.3444,94.076,13.31279051,19.04074023,20.89941205,177.230391,362.5497886,436.785424
e,102.5164,15.80326963,128.4024,91.55,90.75,12.90852719,17.80385071,21.84233275,166.6300742,316.9771,477.0875
e,113.7864,22.96350093,140.0156,103.9224,95.8996,17.18180889,25.19238731,35.49148517,295.2145566,634.6563782,1259.64552
e,186.8124,39.7440965,187.5604,184.9576,194.4568,39.25392148,40.17537308,38.67950535,1540.870352,1614.060602,1496.104134
e,187.2388,24.07375697,185.4164,185.136,203.2444,24.60649937,24.17734278,22.8148344,605.479811,584.543904,520.5166686
e,144.7876,16.49247362,145.0168,143.0104,153.2664,15.47820783,16.60830792,20.04351843,239.5749178,275.8358918,401.742631
e,137.1504,10.79621137,141.4152,134.8844,137.7064,12.54239247,10.93584183,8.766584229,157.311609,119.5926366,76.85299904
e,118.3264,16.60303174,121.7408,115.286,124.94,20.94155714,18.83066127,17.78926643,438.5488154,354.593804,316.458
e,171.494,16.3215552,183.9828,167.952,157.0512,16.70260172,16.88455199,12.62279599,278.9769042,285.088096,159.3349786
e,131.9956,12.34767916,140.7112,128.3308,127.9364,16.41108755,11.66213408,6.597056544,269.3237946,136.0053714,43.52115504
e,114.8324,15.23378844,112.7672,114.0932,123.8728,19.77388693,14.27923365,9.852097247,391.0066042,203.8965138,97.06382016
e,103.44,21.16385598,109.0408,99.3464,109.7532,42.73073759,19.3173706,17.73068216,1825.915935,373.160807,314.3770898
e,119.746,8.349699635,122.6856,116.7828,127.2156,8.001621876,8.768832543,7.745367431,64.02595264,76.89242416,59.99071664
e,110.5284,8.711945445,124.3788,102.3996,116.088,15.73274644,9.435164007,8.195136118,247.5193106,89.02231984,67.160256
e,135.0632,7.154355719,157.6424,126.0324,122.3352,11.87522304,7.087859355,7.297372196,141.0209222,50.23775024,53.25164096
e,158.0416,11.96557853,214.5416,136.5688,120.1628,18.45709266,10.62361834,7.337267622,340.6642694,112.8612666,53.83549616
e,126.6256,10.03632526,147.0276,118.2944,116.0384,16.95772503,9.289721666,8.752561079,287.5644382,86.29892864,76.60732544
e,115.8312,9.874062313,132.506,108.528,109.572,20.38496416,7.203194847,6.746970876,415.546764,51.886016,45.521616
e,150.3608,9.805520045,193.5024,133.8236,122.128,19.02569826,7.882822023,6.148334409,361.9771942,62.13888304,37.802016
e,148.8448,11.16852331,201.5828,129.0944,111.9104,19.40564722,8.902712432,7.498691342,376.5791442,79.25828864,56.23037184
e,84.536,13.12792078,83.4652,84.4012,88.6492,13.43228904,12.87870485,14.52381972,180.426389,165.8610386,210.9413394
e,87.798,16.90686239,88.7336,87.6688,85.842,17.08417487,16.68062069,18.1448019,291.869031,278.2431066,329.233836
e,38.2204,17.79648909,37.366,38.2416,40.1072,17.25616539,17.98926428,19.36561148,297.775244,323.6136294,375.0269082
e,71.9644,37.15983763,69.482,72.4028,75.8224,34.8792786,37.85448655,40.01362341,1216.564076,1432.962152,1601.090058
e,89.1724,34.65149172,87.5284,89.6796,91.0728,34.13218413,34.7575624,35.96535416,1165.005993,1208.088144,1293.5067
e,53.4212,13.80036922,52.4168,53.1276,57.898,13.37722982,14.03689846,14.05632939,178.9502778,197.0345182,197.580396
e,67.4492,14.7812117,67.8548,67.1152,67.9788,14.73067945,14.7645091,14.92945915,216.992917,217.990729,222.8887506
e,84.1924,3.240151577,89.1908,81.6564,83.6168,4.142848701,3.213213196,2.390053924,17.16319536,10.32473904,5.71235776
e,155.3564,22.03574775,156.5388,154.3924,157.3492,24.12161882,22.22551737,15.8642762,581.8524946,493.9736222,251.6752594
e,161.5948,22.79682901,162.8884,160.9136,161.618,23.67776901,23.3138357,18.61135342,560.6367454,543.534935,346.382476
e,134.504,15.63996113,133.7816,133.6952,141.0068,18.13571894,15.520641,10.58026246,328.9043014,240.890297,111.9419538
e,145.4516,28.82533014,168.3704,137.5948,125.5796,30.75096753,28.06623974,29.29941405,945.6220038,787.713813,858.4556638
e,168.3372,23.50610764,179.3432,163.774,163.1088,25.55458107,23.33684906,21.72431271,653.0366138,544.608524,471.9457626
e,106.8268,37.68619909,97.5924,108.9116,120.1764,43.41291815,36.33697546,32.05316339,1884.681462,1320.375785,1027.405283
e,99.5796,34.76933798,87.1024,102.8152,115.5072,41.41646912,32.65816053,30.418579,1715.323914,1066.555449,925.2899482
